transaction_id,date,timestamp,customer_id,product_sku,product_category,product_subcategory,product_name,quantity,unit_price,total_amount,discount_amount,final_amount,sales_channel,store_location,store_id,payment_method,shipping_method,marketing_campaign,referral_source,coupon_code,loyalty_tier,weekday,hour,log_unit_price,log_total_amount,unit_price_log,total_amount_log,final_amount_log,unit_price_adj,total_amount_adj,final_amount_adj,customer_id_new,transaction_id_new,date_pre_season,month
TXN-20221229-5228,2022-12-29,2022-12-29 20:53:59,CUST-015833,BEA-STY-1253,Beauty,Skincare,StyleMax Classic Tool,1,110.92,110.92,0.0,110.92,Online,,,Credit Card,Standard,,Organic,,Bronze,Thursday,21,4.717784330357226,4.717784330357226,4.708809220747577,4.708809220747577,4.708809220747577,101.00058356505316,101.00058356505316,101.00058356505316,CUST-19385,TXN-20221229-5QSS,2022-12-29,12
TXN-20241209-7622,2024-12-09,2024-12-09 09:09:46,CUST-012253,HOM-SPO-1633,Home & Garden,Kitchen,SportElite Premium Pot,3,27.98,83.94,0.0,83.94,In-Store,San Antonio,STORE-461,Apple Pay,,,Organic,,Silver,Monday,11,3.3666059368925363,4.441945124885125,3.331489969237335,4.430102257905445,4.430102257905445,29.62147121556001,88.86441364668003,88.86441364668003,CUST-13422,TXN-20241209-F45E,2024-12-09,12
TXN-20231203-2810,2023-12-03,2023-12-03 15:53:51,CUST-015326,BOO-SPO-3463,Books,Fiction,SportElite Smart Item Collection 334,1,20.22,20.22,0.0,20.22,Phone,,,Credit Card,In-Store Pickup,,Organic,,Silver,Sunday,17,3.054944133185837,3.054944133185837,3.006672213592325,3.006672213592325,3.006672213592325,18.567989813958636,18.567989813958636,18.567989813958636,CUST-18707,TXN-20231203-4RTW,2023-12-03,12
TXN-20231218-6726,2025-11-28,2023-12-18 19:33:07,CUST-010251,SPO-FAS-1927,Sports,Team Sports,FashionForward Ultra Tool Series 879,3,43.01,43.01,0.0,43.01,In-Store,Charlotte,STORE-960,Cash,,CAMP-1230,Influencer,,Silver,Friday,19,3.784416880823,3.784416880823,3.7614326467956447,3.7614326467956447,3.7614326467956447,48.27080153036765,48.27080153036765,48.27080153036765,CUST-13982,TXN-20231218-8456,2023-12-18,11
TXN-20231220-1265,2023-12-20,2023-12-20 14:42:17,CUST-016265,ELE-HOM-2967,Electronics,Gaming,HomeComfort Modern Speaker Kit 209,1,91.33,91.33,0.0,91.33,Mobile App,,,Credit Card,Standard,,Organic,,Platinum,Wednesday,12,4.525369115784536,4.525369115784536,4.514479320703588,4.514479320703588,4.514479320703588,105.41499073281923,105.41499073281923,105.41499073281923,CUST-19399,TXN-20231220-6BHA,2023-12-20,12
TXN-20241211-1697,2025-11-28,2024-12-11 14:25:15,CUST-013075,AUT-STY-2026,Automotive,Car Parts,StyleMax Pro Item Set 990,5,37.27,149.08,0.0,149.08,Mobile App,,,Credit Card,Standard,CAMP-1249,Influencer,CAMP-1249-922,Gold,Friday,15,3.644666299437611,5.011168485257914,3.618188713491167,5.004483074611057,5.004483074611057,33.17480179796953,132.69920719187812,132.69920719187812,CUST-10101,TXN-20241211-CI5W,2024-12-11,11
TXN-20241212-9791,2024-12-12,2024-12-12 12:13:03,CUST-015449,AUT-FAS-1475,Automotive,Car Parts,FashionForward Ultra Equipment,1,36.37,36.37,0.0,36.37,In-Store,Houston,STORE-480,Debit Card,,,Organic,,Platinum,Thursday,10,3.6208682434973927,3.6208682434973927,3.5937442589988975,3.5937442589988975,3.5937442589988975,43.82310550019692,43.82310550019692,43.82310550019692,CUST-10332,TXN-20241212-JR4Y,2024-12-12,12
TXN-20241222-7589,2024-12-22,2024-12-22 14:05:41,,CLO-KIT-1816,Clothing,Accessories,KitchenMaster Ultra Jacket,1,49.5,49.5,0.0,49.5,In-Store,Denver,STORE-497,Cash,,,Organic,,,Sunday,13,3.9219733362813143,3.9219733362813143,3.901972669574645,3.901972669574645,3.901972669574645,46.72944992703003,46.72944992703003,46.72944992703003,,TXN-20241222-KQ6N,2024-12-22,12
TXN-20231215-3739,2023-12-15,2023-12-15 19:46:06,CUST-014039,HOM-AUT-3438,Home & Garden,Home Decor,AutoCare Premium Vase Kit 931,2,35.66,71.32,0.0,71.32,In-Store,Boston,STORE-213,Credit Card,,,Organic,,Bronze,Friday,20,3.6016862424115588,4.281100716083921,3.574029612434994,4.267176792994939,4.267176792994939,37.650579455200635,75.30115891040127,75.30115891040127,CUST-19004,TXN-20231215-5SHO,2023-12-15,12
TXN-20241215-1737,2024-12-15,2024-12-15 14:51:55,,AUT-KIT-1415,Automotive,Tools,KitchenMaster Classic Product,1,31.51,31.51,0.0,31.51,Online,,,Debit Card,Standard,,Organic,,,Sunday,15,3.481547734315814,3.481547734315814,3.4503049557691834,3.4503049557691834,3.4503049557691834,28.589476611538753,28.589476611538753,28.589476611538753,,TXN-20241215-0ND6,2024-12-15,12
TXN-20221225-6893,2022-12-25,2022-12-25 14:16:56,CUST-016122,BEA-BEA-3384,Beauty,Fragrances,BeautyGlow Modern Equipment Edition 673,2,46.78,93.56,9.36,84.2,Online,,,Credit Card,Standard,,Organic,,Silver,Sunday,16,3.8666071418976635,4.549234553657788,3.845455761156033,4.538602941715978,4.4331949212482815,48.24248948195472,96.48497896390944,87.12497896390944,CUST-16415,TXN-20221225-19EV,2022-12-25,12
TXN-20221213-3772,2022-12-13,2022-12-13 09:33:29,,AUT-SMA-3268,Automotive,Tools,SmartLife Elite Equipment,3,33.88,101.64,0.0,101.64,In-Store,San Jose,STORE-982,Cash,,,Organic,,,Tuesday,7,3.551913599040779,4.631227720307381,3.522824869783854,4.621437158451963,4.621437158451963,36.612684799007305,109.83805439702192,109.83805439702192,,TXN-20221213-6828,2022-12-13,12
TXN-20231214-8550,2023-12-14,2023-12-14 15:01:23,,HOM-STY-3125,Home & Garden,Furniture,StyleMax Elite Tool Series 685,1,68.71,68.71,0.0,68.71,In-Store,Phoenix,STORE-129,Credit Card,,,Organic,,,Thursday,15,4.244343779498307,4.244343779498307,4.229894749042985,4.229894749042985,4.229894749042985,65.75456159882756,65.75456159882756,65.75456159882756,,TXN-20231214-J69R,2023-12-14,12
TXN-20241217-3126,2024-12-17,2024-12-17 23:32:44,,ELE-OUT-2761,Electronics,Smart Home,OutdoorAdventure Elite Laptop System 758,2,346.05,692.1,0.0,692.1,Mobile App,,,Credit Card,Express,,Organic,,,Tuesday,1,5.849468861785593,6.541174288923939,5.846583273287872,6.539730453847818,6.539730453847818,294.4274699410848,588.8549398821696,588.8549398821696,,TXN-20241217-GF5L,2024-12-17,12
TXN-20231210-1918,2023-12-10,2023-12-10 11:48:56,CUST-019906,BOO-FAS-1477,Books,Non-Fiction,FashionForward Advanced Equipment,1,60.99,60.99,0.0,60.99,In-Store,Dallas,STORE-296,Debit Card,,,Organic,,Platinum,Sunday,11,4.126973081713828,4.126973081713828,4.110709916308365,4.110709916308365,4.110709916308365,65.6227771987133,65.6227771987133,65.6227771987133,CUST-23042,TXN-20231210-BW9Y,2023-12-10,12
TXN-20241206-3106,2024-12-06,2024-12-06 15:53:33,CUST-019538,CLO-BEA-2474,Clothing,Womens Apparel,BeautyGlow Premium Dress Set 999,2,19.73,39.46,0.0,39.46,Online,,,Credit Card,Standard,,Organic,,Silver,Friday,16,3.0315819264476884,3.7003138317395994,2.982140320034524,3.6752875005944694,3.6752875005944694,22.230492498331973,44.460984996663946,44.460984996663946,CUST-23803,TXN-20241206-9ZOJ,2024-12-06,12
TXN-20241227-5870,2024-12-27,2024-12-27 10:57:26,CUST-011919,CLO-TEC-1959,Clothing,Accessories,TechPro Elite Shoes Kit 581,5,73.21,366.05,36.61,329.44,Mobile App,,,Credit Card,Standard,,Organic,,Bronze,Friday,10,4.306898911982042,5.90549807855679,4.293332023658551,5.9027699360926515,5.797394243279479,61.66327294409784,308.3163647204892,271.7063647204892,CUST-13772,TXN-20241227-9W38,2024-12-27,12
TXN-20241208-8226,2024-12-06,2024-12-08 18:39:23,CUST-015372,HOM-KIT-1830,Home & Garden,Bedding,KitchenMaster Classic Chair,1,14.11,14.11,2.82,11.29,In-Store,Boston,STORE-508,Cash,,CAMP-1249,Influencer,,Bronze,Friday,16,2.715356776284648,2.715356776284648,2.6468837658647226,2.6468837658647226,2.4239173781615704,11.960112726481183,11.960112726481183,9.140112726481183,CUST-19585,TXN-20241208-CYCC,2024-12-06,12
TXN-20231210-9780,2021-11-26,2023-12-10 09:38:44,CUST-011211,CLO-SPO-1165,Clothing,Shoes,SportElite Ultra Pants,3,34.71,69.42,0.0,69.42,Phone,,,Debit Card,Standard,,Organic,,Bronze,Friday,9,3.575430761606357,4.254477313726906,3.547027829873695,4.24017501043364,4.24017501043364,36.90859644567745,73.8171928913549,73.8171928913549,CUST-17227,TXN-20231210-G19Q,2023-12-10,11
TXN-20221206-9354,2022-12-06,2022-12-06 18:29:55,CUST-011199,ELE-AUT-2497,Electronics,Smartphones,AutoCare Smart Camera Model 298,2,449.68,899.36,0.0,899.36,Mobile App,,,Apple Pay,Standard,,Organic,,Bronze,Tuesday,20,6.110757553295965,6.802794683345637,6.1085362186938195,6.801683399253765,6.801683399253765,468.20422416292456,936.4084483258491,936.4084483258491,CUST-12479,TXN-20221206-ER8Y,2022-12-06,12
TXN-20231204-1390,2023-12-04,2023-12-04 19:45:36,CUST-013475,SPO-OUT-2785,Sports,Outdoor Gear,OutdoorAdventure Ultra Tool,1,10.61,10.61,0.53,10.08,Phone,,,Credit Card,Standard,,Organic,,Silver,Monday,18,2.4518667957098,2.4518667957098,2.3617969526258915,2.3617969526258915,2.3105532626432224,11.837215385892405,11.837215385892405,11.307215385892405,CUST-13089,TXN-20231204-H0V2,2023-12-04,12
TXN-20221210-6377,2022-12-10,2022-12-10 18:23:26,CUST-014092,ELE-FAS-1548,Electronics,Tablets,FashionForward Classic Phone,2,188.72,377.44,75.49,301.95,Online,,,Credit Card,Standard,,Organic,,Silver,Saturday,20,5.2455493010093805,5.936057539836243,5.240264435099419,5.933411615659365,5.71026144075391,195.37990154688572,390.75980309377144,315.26980309377143,CUST-10596,TXN-20221210-485R,2022-12-10,12
TXN-20231228-5056,2022-11-25,2023-12-28 14:31:15,CUST-015720,HOM-STY-3454,Home & Garden,Furniture,StyleMax Modern Tool,6,79.37,238.11,0.0,238.11,Mobile App,,,PayPal,Standard,,Organic,,Gold,Friday,14,4.386640972224627,5.47692369709451,4.374120463102784,5.472732751770894,5.472732751770894,97.88885824897382,293.66657474692147,293.66657474692147,CUST-15001,TXN-20231228-27JT,2023-12-28,11
TXN-20241228-4804,2024-12-28,2024-12-28 19:21:36,CUST-019292,ELE-SMA-3045,Electronics,Smart Home,SmartLife Classic Phone,1,300.06,300.06,0.0,300.06,Online,,,PayPal,Standard,,Organic,,Bronze,Saturday,18,5.707309580432358,5.707309580432358,5.703982454658868,5.703982454658868,5.703982454658868,373.84835801714434,373.84835801714434,373.84835801714434,CUST-38359,TXN-20241228-KM94,2024-12-28,12
TXN-20241208-9410,2024-12-08,2024-12-08 18:17:43,CUST-012856,BOO-KIT-2619,Books,Educational,KitchenMaster Modern Tool Model 365,1,80.12,80.12,20.03,60.09,Online,,,PayPal,Express,CAMP-1249,Influencer,,Bronze,Sunday,18,4.395929539842873,4.395929539842873,4.383525510797617,4.383525510797617,4.095843438345836,98.02603750003446,98.02603750003446,77.99603750003446,CUST-18172,TXN-20241208-GFT9,2024-12-08,12
TXN-20241210-9867,2024-12-10,2024-12-10 15:10:01,CUST-013857,ELE-BEA-3153,Electronics,Smartphones,BeautyGlow Advanced Speaker,2,144.45,288.9,0.0,288.9,Online,,,Credit Card,Standard,,Organic,,Silver,Tuesday,13,4.9798323849412105,5.66953603592761,4.9729334269122445,5.66608060747219,5.66608060747219,138.87945864845392,277.75891729690784,277.75891729690784,CUST-10500,TXN-20241210-4MSA,2024-12-10,12
TXN-20221219-2221,2022-12-19,2022-12-19 10:01:17,CUST-012113,SPO-BEA-1243,Sports,Fitness Equipment,BeautyGlow Smart Product,2,84.05,168.1,16.81,151.29,In-Store,San Diego,STORE-248,Cash,,,Organic,,Platinum,Monday,9,4.44323931884187,5.130490255904535,4.431411859854625,5.12455904041457,5.019198524756743,88.56275552625033,177.12551105250066,160.31551105250065,CUST-11585,TXN-20221219-0EUP,2022-12-19,12
TXN-20231207-9578,2023-12-07,2023-12-07 18:41:31,CUST-017613,HOM-KIT-1775,Home & Garden,Kitchen,KitchenMaster Classic Pot,3,6.97,20.91,0.0,20.91,In-Store,Dallas,STORE-174,Cash,,CAMP-1158,Google Ads,,Bronze,Thursday,17,2.075684492802124,3.086943153607375,1.9416152247724325,3.0402275134405423,3.0402275134405423,7.886919078801799,23.660757236405395,23.660757236405395,CUST-12901,TXN-20231207-Y236,2023-12-07,12
TXN-20241207-7962,2024-12-06,2024-12-07 20:16:24,CUST-016849,SPO-TEC-2029,Sports,Fitness Equipment,TechPro Elite Equipment,1,17.15,17.15,0.0,17.15,Online,,,Credit Card,Standard,,Organic,,Platinum,Friday,21,2.8986705607108596,2.8986705607108596,2.8419981736119486,2.8419981736119486,2.8419981736119486,18.042337164667664,18.042337164667664,18.042337164667664,CUST-14809,TXN-20241207-NQ7J,2024-12-06,12
TXN-20241219-3132,2024-12-19,2024-12-19 11:18:38,CUST-012986,AUT-SPO-1431,Automotive,Car Parts,SportElite Classic Accessory,2,7.11,14.22,0.0,14.22,Online,,,Credit Card,Express,,Organic,,Silver,Thursday,10,2.093097868127322,2.7226103524335397,1.9615022438151495,2.6546494243750947,2.6546494243750947,8.066280419083123,16.132560838166246,16.132560838166246,CUST-12683,TXN-20241219-JMXS,2024-12-19,12
TXN-20231212-7388,2023-12-12,2023-12-12 21:37:37,CUST-014796,CLO-BEA-1938,Clothing,Kids Clothing,BeautyGlow Ultra Hat,2,52.09,104.18,26.04,78.14,In-Store,Charlotte,STORE-940,Debit Card,,,Organic,,Silver,Tuesday,19,3.97198858659558,4.655673168161198,3.9529729917571004,4.646120172317046,4.358502089626924,58.175396061232334,116.35079212246467,90.31079212246468,CUST-17176,TXN-20231212-K8MY,2023-12-12,12
TXN-20231203-4934,2023-12-02,2023-12-03 19:13:36,,AUT-TEC-2842,Automotive,Car Parts,TechPro Ultra Accessory,1,18.44,18.44,0.0,18.44,In-Store,Jacksonville,STORE-931,Credit Card,,,Organic,,,Saturday,17,2.967332799032293,2.967332799032293,2.914522218128448,2.914522218128448,2.914522218128448,21.300616889900564,21.300616889900564,21.300616889900564,,TXN-20231203-VB51,2023-12-02,12
TXN-20221207-8380,2022-12-07,2022-12-07 13:31:15,,BEA-KIT-2062,Beauty,Skincare,KitchenMaster Advanced Tool,1,86.48,86.48,4.32,82.16,Online,,,Debit Card,Express,,Organic,,,Wednesday,11,4.471410195808567,4.471410195808567,4.4599131733309525,4.4599131733309525,4.408668565620303,98.89290794558723,98.89290794558723,94.57290794558722,,TXN-20221207-D3LI,2022-12-07,12
TXN-20221217-3575,2022-12-17,2022-12-17 19:58:15,CUST-017421,AUT-STY-1254,Automotive,Accessories,StyleMax Classic Product System 696,2,14.88,29.76,7.44,22.32,In-Store,Boston,STORE-597,Credit Card,,,Organic,,Silver,Saturday,18,2.7650604558189897,3.4262151446374434,2.700018029404946,3.393165209964891,3.1054831375131102,13.17610289175237,26.35220578350474,18.91220578350474,CUST-14081,TXN-20221217-XTO8,2022-12-17,12
TXN-20241220-8515,2024-12-20,2024-12-20 19:44:12,CUST-015499,SPO-HOM-2123,Sports,Outdoor Gear,HomeComfort Premium Product,1,13.4,13.4,0.0,13.4,In-Store,San Diego,STORE-822,Cash,,,Organic,,Gold,Friday,21,2.667228206581955,2.667228206581955,2.5952547069568657,2.5952547069568657,2.5952547069568657,13.79332575323038,13.79332575323038,13.79332575323038,CUST-14348,TXN-20241220-1CE7,2024-12-20,12
TXN-20241212-9187,2024-12-12,2024-12-12 18:47:59,CUST-019879,CLO-HOM-2714,Clothing,Mens Apparel,HomeComfort Advanced Shoes,3,20.9,62.7,0.0,62.7,In-Store,Dallas,STORE-524,Credit Card,,CAMP-1249,Influencer,CAMP-1249-291,Gold,Thursday,18,3.086486636822455,4.154184562578117,3.039749158970765,4.138361447638875,4.138361447638875,24.717000519595366,74.1510015587861,74.1510015587861,CUST-23635,TXN-20241212-9D5G,2024-12-12,12
TXN-20231212-7747,2023-12-12,2023-12-12 19:09:58,CUST-011120,BEA-TEC-1275,Beauty,Skincare,TechPro Premium Accessory Edition 489,2,55.23,110.46,0.0,110.46,Mobile App,,,Credit Card,Standard,,Organic,,Gold,Tuesday,21,4.0294504223041105,4.7136657821413905,4.011506283913096,4.704653464473042,4.704653464473042,51.311485968793455,102.62297193758691,102.62297193758691,CUST-17188,TXN-20231212-HTV3,2023-12-12,12
TXN-20241231-4826,2024-12-31,2024-12-31 10:41:17,,SPO-TEC-2721,Sports,Outdoor Gear,TechPro Smart Tool,2,44.86,89.72,17.94,71.78,Phone,,,Credit Card,Standard,,Organic,,,Tuesday,9,3.8255932774297583,4.5077778399794415,3.803546529092062,4.496693709652008,4.273605885719461,43.05895724063398,86.11791448126796,68.17791448126796,,TXN-20241231-R5F0,2024-12-31,12
TXN-20221211-8886,2022-12-11,2022-12-11 07:01:11,CUST-017026,ELE-OUT-3001,Electronics,Gaming,OutdoorAdventure Classic Laptop,3,115.2,345.6,0.0,345.6,Phone,,,PayPal,Standard,,Organic,,Bronze,Sunday,7,4.755312844417811,5.848171377281505,4.746669748261791,5.845282036929901,5.845282036929901,102.08203922309056,306.2461176692717,306.2461176692717,CUST-11127,TXN-20221211-N5DG,2022-12-11,12
TXN-20231230-2473,2023-12-29,2023-12-30 15:00:42,CUST-012938,BOO-HOM-1150,Books,Children Books,HomeComfort Modern Gear Series 438,2,49.21,98.42,9.84,88.58,Phone,,,Credit Card,Standard,,Organic,,Platinum,Friday,17,3.916214210046614,4.599353300666527,3.8960968548778867,4.589244035437832,4.483906098495052,44.28010056824732,88.56020113649464,78.72020113649464,CUST-19566,TXN-20231230-C771,2023-12-29,12
TXN-20241209-2318,2024-12-09,2024-12-09 20:54:44,,ELE-SMA-2196,Electronics,Laptops,SmartLife Elite Tablet,1,203.7,203.7,0.0,203.7,In-Store,Houston,STORE-819,Cash,,,Organic,,,Monday,20,5.321545492667243,5.321545492667243,5.31664832323276,5.31664832323276,5.31664832323276,171.08401918979385,171.08401918979385,171.08401918979385,,TXN-20241209-G2G0,2024-12-09,12
TXN-20221212-8914,2022-12-12,2022-12-12 10:44:35,CUST-014737,BOO-OUT-2107,Books,Educational,OutdoorAdventure Advanced Product System 698,2,15.89,31.78,0.0,31.78,Phone,,,Debit Card,Standard,,Organic,,Silver,Monday,8,2.826721730819709,3.4898185733156835,2.7656899805486246,3.45883716110857,3.45883716110857,15.62307370619001,31.24614741238002,31.24614741238002,CUST-12421,TXN-20221212-FJCB,2022-12-12,12
TXN-20231231-6818,2022-11-25,2023-12-31 18:21:52,CUST-015372,BEA-SPO-1705,Beauty,Hair Care,SportElite Ultra Product,4,47.86,47.86,4.79,43.07,Mobile App,,,Debit Card,Express,,Organic,,Bronze,Friday,19,3.8889590658295945,3.8889590658295945,3.868280082480227,3.868280082480227,3.7628266990660193,57.00016102774215,57.00016102774215,52.21016102774215,CUST-19585,TXN-20231231-CODA,2023-12-30,11
TXN-20241203-9768,2024-12-03,2024-12-03 20:29:51,,HOM-SPO-3393,Home & Garden,Garden Tools,SportElite Smart Chair,1,30.8,30.8,6.16,24.64,In-Store,Seattle,STORE-195,Credit Card,,,Organic,,,Tuesday,19,3.459466289786131,3.459466289786131,3.427514689979529,3.427514689979529,3.204371138665319,28.44974226120027,28.44974226120027,22.28974226120027,,TXN-20241203-H94C,2024-12-03,12
TXN-20221208-6601,2022-12-08,2022-12-08 10:48:28,CUST-011624,SPO-AUT-3004,Sports,Outdoor Gear,AutoCare Pro Equipment,3,5.53,16.59,0.0,16.59,In-Store,Columbus,STORE-542,Credit Card,,,Organic,,Bronze,Thursday,12,1.8764069432883397,2.8673305587494666,1.7101878155342434,2.808800104202353,2.808800104202353,5.6065107316060585,16.819532194818176,16.819532194818176,CUST-11762,TXN-20221208-DY5J,2022-12-08,12
TXN-20221213-8892,2022-12-13,2022-12-13 19:03:39,CUST-013360,ELE-TEC-2311,Electronics,Headphones,TechPro Ultra Camera,2,434.91,869.82,0.0,869.82,Mobile App,,,Credit Card,Standard,CAMP-1201,Email,CAMP-1201-403,Silver,Tuesday,17,6.077435800022728,6.769435296482958,6.075139113130916,6.768286293690861,6.768286293690861,364.2069203229393,728.4138406458786,728.4138406458786,CUST-14564,TXN-20221213-XUJ6,2022-12-13,12
TXN-20221231-7267,2022-12-31,2022-12-31 20:34:48,CUST-013158,BOO-AUT-2100,Books,Non-Fiction,AutoCare Advanced Product,1,102.07,102.07,0.0,102.07,Mobile App,,,Credit Card,In-Store Pickup,,Organic,,Silver,Saturday,21,4.635408369048701,4.635408369048701,4.625658852415407,4.625658852415407,4.625658852415407,99.31668582303213,99.31668582303213,99.31668582303213,CUST-16643,TXN-20221231-BL7G,2022-12-31,12
TXN-20241223-3876,2023-11-24,2024-12-23 11:06:23,CUST-012398,BEA-SPO-1711,Beauty,Makeup,SportElite Pro Item,4,44.59,44.59,0.0,44.59,In-Store,Charlotte,STORE-778,Credit Card,,,Organic,,Bronze,Friday,10,3.8196883942253503,3.8196883942253503,3.7975096186393853,3.7975096186393853,3.7975096186393853,45.18372596579569,45.18372596579569,45.18372596579569,CUST-12108,TXN-20241223-A07B,2024-12-23,11
TXN-20231213-6974,2023-12-13,2023-12-13 10:19:09,CUST-011725,AUT-TEC-2624,Automotive,Car Care,TechPro Modern Equipment,5,221.66,1108.3,0.0,1108.3,Phone,,,PayPal,Standard,,Organic,,Silver,Wednesday,10,5.405645944300561,7.011484464744614,5.401144676347507,7.010582588781607,7.010582588781607,184.4417968835105,922.2089844175525,922.2089844175525,CUST-13007,TXN-20231213-06DI,2023-12-13,12
TXN-20221216-4978,2022-12-16,2022-12-16 12:51:44,CUST-010792,BEA-TEC-1605,Beauty,Makeup,TechPro Smart Tool,1,232.27,232.27,0.0,232.27,In-Store,Jacksonville,STORE-906,Credit Card,,,Organic,,Gold,Friday,11,5.4521965809604644,5.4521965809604644,5.447900488087526,5.447900488087526,5.447900488087526,254.36156319267207,254.36156319267207,254.36156319267207,CUST-17108,TXN-20221216-68RK,2022-12-16,12
TXN-20221203-2095,2022-12-01,2022-12-03 21:08:59,CUST-017659,SPO-STY-3048,Sports,Team Sports,StyleMax Smart Item,1,40.95,40.95,0.0,40.95,Phone,,,Credit Card,Standard,,Organic,,Silver,Thursday,23,3.7364784329132155,3.7364784329132155,3.7123518102990785,3.7123518102990785,3.7123518102990785,43.072667452995795,43.072667452995795,43.072667452995795,CUST-14310,TXN-20221203-ESHA,2022-12-01,12
TXN-20231214-4658,2024-11-29,2023-12-14 19:40:40,CUST-012920,SPO-AUT-1119,Sports,Athletic Wear,AutoCare Ultra Item,3,54.58,54.58,0.0,54.58,Mobile App,,,PayPal,Standard,,Organic,,Silver,Friday,18,4.017823424314358,4.017823424314358,3.9996675152801924,3.9996675152801924,3.9996675152801924,63.98855539707734,63.98855539707734,63.98855539707734,CUST-19116,TXN-20231214-9ZJB,2023-12-14,11
TXN-20241231-5684,2024-12-31,2024-12-31 14:39:36,,SPO-SPO-1840,Sports,Athletic Wear,SportElite Elite Tool Edition 790,1,38.22,38.22,0.0,38.22,In-Store,Chicago,STORE-359,Credit Card,,,Organic,,,Tuesday,15,3.6691868207682004,3.6691868207682004,3.643358938812127,3.643358938812127,3.643358938812127,45.19283256745657,45.19283256745657,45.19283256745657,,TXN-20241231-UWP1,2024-12-31,12
